datetime,PV,PL,Buy_rate,Sell_rate,Pchg_1,Pchg_2,Pdchg_1,Pdchg_2,s,soc_1,soc_2,u,xchg_1,xchg_2,xdchg_1,xdchg_2,Pnet
02-Nov-2023 22:30:00,0,3.8920395,5.8,2,0,0,1.94601975000007,1.94601974999993,0,54.0756890707583,54.0756890707583,0,-0,-0,1,1,4.44089209850063e-16
02-Nov-2023 22:45:00,0,3.7081625,5.8,2,0,0,1.85408125000001,1.85408124999999,0,53.6351639434238,53.6351639434238,0,-0,-0,1,1,-4.44089209850063e-16
02-Nov-2023 23:00:00,0.0174909088231623,3.4947739,5.8,2,0,0,1.73864149558842,1.73864149558842,0,53.2154511533842,53.2154511533842,0,-0,-0,1,1,-4.44089209850063e-16
02-Nov-2023 23:15:00,0,3.3140593,5.8,2,0,0,1.65702964999993,1.65702965000007,0,52.8218707355939,52.8218707355939,0,-0,-0,1,1,4.44089209850063e-16
02-Nov-2023 23:30:00,0.24657066398263,3.2177093,5.8,2,0,0,1.48556931800868,1.48556931800869,0,52.4467649857354,52.4467649857354,0,-0,-0,1,1,0
02-Nov-2023 23:45:00,0,3.117235,5.8,2,0,0,1.55861750000005,1.55861749999995,0,52.1104731197459,52.1104731197459,0,-0,-0,1,1,0
03-Nov-2023 00:00:00,0.0986145263135433,3.825438,2.6,2,7.81876847008032,7.81876847008032,0,0,0,51.7576451627566,51.7576451627566,12.5868342690006,1,1,-0,-0,-19.3643604138471
03-Nov-2023 00:15:00,0.12580424990952,3.5371833,2.6,2,7.81876847008032,7.81876847008032,0,0,0,53.2432111720719,53.2432111720719,12.3817953936632,1,1,-0,-0,-19.0489159902511
03-Nov-2023 00:30:00,0.0518493111625314,3.346939,2.6,2,7.81876847008032,7.81876847008032,0,0,0,54.7287771813872,54.7287771813872,12.3062073088488,1,1,-0,-0,-18.9326266289981
03-Nov-2023 00:45:00,0,3.19881,2.6,2,7.81876847008032,7.81876847008032,0,0,0,56.2143431907024,56.2143431907024,12.2436255111044,1,1,-0,-0,-18.8363469401606
03-Nov-2023 01:00:00,0,3.115748,2.6,2,7.81876847008032,7.81876847008032,0,0,0,57.6999092000177,57.6999092000177,12.1896352111044,1,1,-0,-0,-18.7532849401606
03-Nov-2023 01:15:00,0,2.998576,2.6,2,7.81876847008032,7.81876847008032,0,0,0,59.1854752093329,59.1854752093329,12.1134734111044,1,1,-0,-0,-18.6361129401606
03-Nov-2023 01:30:00,0,2.7494667,2.6,2,7.81876847008032,7.81876847008032,0,0,0,60.6710412186482,60.6710412186482,11.9515523661044,1,1,-0,-0,-18.3870036401606
03-Nov-2023 01:45:00,0,2.7734714,2.6,2,7.81876847008032,7.81876847008032,0,0,0,62.1566072279635,62.1566072279635,11.9671554211044,1,1,-0,-0,-18.4110083401606
03-Nov-2023 02:00:00,0,2.5613234,2.6,2,7.81876847008032,7.81876847008032,0,0,0,63.6421732372787,63.6421732372787,11.8292592211044,1,1,-0,-0,-18.1988603401606
03-Nov-2023 02:15:00,0,2.559043,2.6,2,7.81876847008032,7.81876847008032,0,0,0,65.127739246594,65.127739246594,11.8277769611044,1,1,-0,-0,-18.1965799401606
03-Nov-2023 02:30:00,0,2.5735793,2.6,2,7.81876847008032,7.81876847008032,0,0,0,66.6133052559093,66.6133052559093,11.8372255561044,1,1,-0,-0,-18.2111162401606
03-Nov-2023 02:45:00,0,2.4456751,2.6,2,7.81876847008032,7.81876847008032,0,0,0,68.0988712652245,68.0988712652245,11.7540878261044,1,1,-0,-0,-18.0832120401606
03-Nov-2023 03:00:00,0,2.338958,2.6,2,7.81876847008032,7.81876847008032,0,0,0,69.5844372745398,69.5844372745398,11.6847217111044,1,1,-0,-0,-17.9764949401606
03-Nov-2023 03:15:00,0,2.2441225,2.6,2,7.81876847008032,7.81876847008032,0,0,0,71.070003283855,71.070003283855,11.6230786361044,1,1,-0,-0,-17.8816594401606
03-Nov-2023 03:30:00,0,2.1778865,2.6,2,0.823451305666356,0.823451305666348,0,0,0,72.5555692931703,72.5555692931703,2.48611292236626,1,1,-0,-0,-3.8247891113327
03-Nov-2023 03:45:00,0.0914358277827501,1.8197801,2.6,2,0.823451305666356,0.823451305666348,0,0,0,72.7120250412469,72.7120250412469,2.19391047430747,1,1,-0,-0,-3.37524688354995
03-Nov-2023 04:00:00,0.041901021873951,1.6814876,2.6,2,0.823451305666356,0.823451305666348,0,0,0,72.8684807893235,72.8684807893235,2.13621797314819,1,1,-0,-0,-3.28648918945875
03-Nov-2023 04:15:00,0.116178105318546,1.6032867,2.6,2,0.823451305666356,0.823451305666348,0,0,0,73.0249365374001,73.0249365374001,2.0371072839092,1,1,-0,-0,-3.13401120601416
03-Nov-2023 04:30:00,0.143931149876118,1.4774432,2.6,2,0.823451305666356,0.823451305666348,0,0,0,73.1813922854767,73.1813922854767,1.93726952994678,1,1,-0,-0,-2.98041466145659
03-Nov-2023 04:45:00,0.112233478358388,1.2565182,2.6,2,0.823451305666356,0.823451305666348,0,0,0,73.3378480335534,73.3378480335534,1.81427176643331,1,1,-0,-0,-2.79118733297432
03-Nov-2023 05:00:00,0.131666044950485,1.2093484,2.6,2,0.823451305666356,0.823451305666348,0,0,0,73.49430378163,73.49430378163,1.77098022814844,1,1,-0,-0,-2.72458496638222
03-Nov-2023 05:15:00,0.0185056284271181,1.3538306,2.6,2,0.823451305666356,0.823451305666348,0,0,0,73.6507595297065,73.6507595297065,1.93844792888863,1,1,-0,-0,-2.98222758290559
03-Nov-2023 05:30:00,0.00460316918883473,1.335304,2.6,2,0.823451305666356,0.823451305666348,0,0,0,73.8072152777831,73.8072152777831,1.93544223739351,1,1,-0,-0,-2.97760344214387
03-Nov-2023 05:45:00,0.19810158239007,1.337615,2.6,2,0.823451305666356,0.823451305666348,0,0,0,73.9636710258598,73.9636710258598,1.81117041881271,1,1,-0,-0,-2.78641602894263
03-Nov-2023 06:00:00,0.0724228733092546,1.2936814,2.6,2,0.823451305666356,0.823451305666348,0,0,0,74.1201267739364,74.1201267739364,1.86430473971524,1,1,-0,-0,-2.86816113802345
03-Nov-2023 06:15:00,0.0938754650473595,1.2466476,2.6,2,0.823451305666356,0.823451305666348,0,0,0,74.276582522013,74.276582522013,1.81978858508547,1,1,-0,-0,-2.79967474628534
03-Nov-2023 06:30:00,0.585107996320725,1.5036159,2.6,2,0.823451305666356,0.823451305666348,0,0,0,74.4330382700896,74.4330382700896,1.66751683475779,1,1,-0,-0,-2.56541051501198
03-Nov-2023 06:45:00,0.808518282723427,1.7075315,2.6,2,0.823451305666356,0.823451305666348,0,0,0,74.5894940181662,74.5894940181662,1.65484528859603,1,1,-0,-0,-2.54591582860928
03-Nov-2023 07:00:00,1.22998134841919,1.7919796,2.6,2,0.823451305666356,0.823451305666348,0,0,0,74.7459497662428,74.7459497662428,1.43578556089378,1,1,-0,-0,-2.20890086291351
03-Nov-2023 07:15:00,1.7292571041584,2.0988598,2.6,2,0.823451305666356,0.823451305666348,0,0,0,74.9024055143194,74.9024055143194,1.3107284496633,1,1,-0,-0,-2.0165053071743
03-Nov-2023 07:30:00,2.21887917823791,2.3748791,2.6,2,0.823451305666356,0.823451305666348,0,0,0,75.058861262396,75.058861262396,1.17188664651161,1,1,-0,-0,-1.80290253309479
03-Nov-2023 07:45:00,3.15826039266586,2.450039,2.6,2,0.823451305666356,0.823451305666348,0,0,0,75.2153170104726,75.2153170104726,0.610142792133446,1,1,-0,-0,-0.93868121866684
03-Nov-2023 08:00:00,3.88174570741653,2.757102,2.6,2,0.823451305666356,0.823451305666348,0,0,0,75.3717727585492,75.3717727585492,0.33946828754551,1,1,-0,-0,-0.522258903916169
03-Nov-2023 08:15:00,4.7417443113327,3.0948417,2.6,2,0.823451305666356,0.823451305666348,0,0,0,75.5282285066259,75.5282285066259,0,1,1,-0,-0,0
03-Nov-2023 08:30:00,5.2439705165863,3.2547648,2.6,2,0.99460285829313,0.994602858293175,0,0,0,75.6846842547024,75.6846842547024,0,1,1,-0,-0,0
03-Nov-2023 08:45:00,5.75002823753357,3.844612,2.6,2,0.99460285829313,0.994602858293175,0,0,0,75.8736587977781,75.8736587977781,0.0544631613842774,1,1,-0,-0,-0.0837894790527347
03-Nov-2023 09:00:00,6.45326907348633,4.1252923,5.8,2,1.16398838674319,1.16398838674314,0,0,0,76.0626333408538,76.0626333408538,0,1,1,-0,-0,0
03-Nov-2023 09:15:00,7.09349609470367,4.704846,5.8,2,1.19432504735185,1.19432504735182,0,0,0,76.283791134335,76.283791134335,0,1,1,-0,-0,0
03-Nov-2023 09:30:00,7.75337517642975,4.787004,5.8,2,1.48318558821489,1.48318558821486,0,0,0,76.5107128933319,76.5107128933319,0,1,1,-0,-0,0
03-Nov-2023 09:45:00,8.22636453094482,5.2051344,5.8,2,1.5106150654724,1.51061506547242,0,0,0,76.7925181550927,76.7925181550927,0,1,1,-0,-0,0
03-Nov-2023 10:00:00,8.93857613525391,5.521691,5.8,2,1.58208101936643,1.58208101936648,0,0,0,77.0795350175324,77.0795350175324,0,1,1,-0,-0,0.252723096520996
03-Nov-2023 10:15:00,9.04094063873291,5.8767786,5.8,2,1.58208101936643,1.58208101936648,0,0,0,77.3801304112121,77.3801304112121,0,1,1,-0,-0,0
03-Nov-2023 10:30:00,9.44282971687317,6.513759,5.8,2,1.4645353584366,1.46453535843657,0,0,0,77.6807258048917,77.6807258048917,0,1,1,-0,-0,0
03-Nov-2023 10:45:00,9.59689399795532,6.9064274,5.8,2,1.3452332989777,1.34523329897762,0,0,0,77.9589875229946,77.9589875229946,0,1,1,-0,-0,0
